route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
813,1,"1_8135260^A,O","Góra/Pętla",0,819931,0
813,1,"1_8135405^A,O","Góra/Pętla",0,819931,0
813,3,"3_8135636^+","Ogrody",1,819855,0
813,3,"3_8135634^K","Ogrody",1,819917,0
813,3,"3_8135606^A","Ogrody",1,819918,0
813,3,"3_8135608^A","Ogrody",1,819918,0
813,3,"3_8135610^A","Ogrody",1,819918,0
813,3,"3_8135618^A","Ogrody",1,819918,0
813,3,"3_8135612^T","Tarnowo Pdg/Centrum",1,819919,0
813,3,"3_8135604","Ogrody",1,819920,0
813,3,"3_8135605^A","Kaźmierz/Rynek",0,819924,0
813,3,"3_8135611^A","Kaźmierz/Rynek",0,819924,0
813,3,"3_8135617^A","Kaźmierz/Rynek",0,819924,0
813,3,"3_8135631^A","Kaźmierz/Rynek",0,819924,0
813,3,"3_8135635^A","Kaźmierz/Rynek",0,819924,0
813,3,"3_8135607^A,K","Kaźmierz/Rynek",0,819925,0
813,3,"3_8135609^A,K","Kaźmierz/Rynek",0,819925,0
813,3,"3_8135603^A,G","Góra/Pętla",0,819929,0
813,4,"4_8135743^+","Ogrody",1,819855,0
813,4,"4_8135745^+","Ogrody",1,819855,0
813,4,"4_8135747^+","Ogrody",1,819855,0
813,4,"4_8135755^+","Ogrody",1,819855,0
813,4,"4_8135773^+","Ogrody",1,819855,0
813,4,"4_8135742^+","Kaźmierz/Rynek",0,819856,0
813,4,"4_8135748^+","Kaźmierz/Rynek",0,819856,0
813,4,"4_8135754^+","Kaźmierz/Rynek",0,819856,0
813,4,"4_8135768^+","Kaźmierz/Rynek",0,819856,0
813,4,"4_8135772^+","Kaźmierz/Rynek",0,819856,0
813,4,"4_8135771^K","Ogrody",1,819917,0
813,4,"4_8135749^T","Tarnowo Pdg/Centrum",1,819919,0
813,4,"4_8135741","Ogrody",1,819920,0
813,4,"4_8135744^K","Kaźmierz/Rynek",0,819923,0
813,4,"4_8135746^K","Kaźmierz/Rynek",0,819923,0
813,4,"4_8135740^G","Góra/Pętla",0,819927,0
813,5,"5_8135940^+","Ogrody",1,819855,0
813,5,"5_8135984^+","Ogrody",1,819855,0
813,5,"5_8136090^+","Ogrody",1,819855,0
813,5,"5_8136092^+","Ogrody",1,819855,0
813,5,"5_8135986^K","Ogrody",1,819917,0
813,5,"5_8136129^K","Ogrody",1,819917,0
813,5,"5_8136014^A","Ogrody",1,819918,0
813,5,"5_8135913^T","Tarnowo Pdg/Centrum",1,819919,0
813,5,"5_8135996^T","Tarnowo Pdg/Centrum",1,819919,0
813,5,"5_8135874","Ogrody",1,819920,0
813,5,"5_8136009","Ogrody",1,819920,0
813,5,"5_8135934^A,K","Ogrody",1,819921,0
813,5,"5_8135943^S","Ogrody",1,819922,0
813,5,"5_8136013^K","Kaźmierz/Rynek",0,819923,0
813,5,"5_8135939^A","Kaźmierz/Rynek",0,819924,0
813,5,"5_8135985^A","Kaźmierz/Rynek",0,819924,0
813,5,"5_8136089^A","Kaźmierz/Rynek",0,819924,0
813,5,"5_8136091^A","Kaźmierz/Rynek",0,819924,0
813,5,"5_8136128^A","Kaźmierz/Rynek",0,819924,0
813,5,"5_8135995^A,K","Kaźmierz/Rynek",0,819925,0
813,5,"5_8135912","Kaźmierz/Rynek",0,819926,0
813,5,"5_8135930","Kaźmierz/Rynek",0,819926,0
813,5,"5_8135860^G","Góra/Pętla",0,819927,0
813,5,"5_8135873^G","Góra/Pętla",0,819927,0
813,5,"5_8136050^G,K","Góra/Pętla",0,819928,0
813,5,"5_8135863^A,O","Góra/Pętla",0,819931,0
813,5,"5_8136008^A,O","Góra/Pętla",0,819931,0
813,7,"7_8136269^+","Ogrody",1,819855,0
813,7,"7_8136313^+","Ogrody",1,819855,0
813,7,"7_8136419^+","Ogrody",1,819855,0
813,7,"7_8136421^+","Ogrody",1,819855,0
813,7,"7_8136315^K","Ogrody",1,819917,0
813,7,"7_8136458^K","Ogrody",1,819917,0
813,7,"7_8136343^A","Ogrody",1,819918,0
813,7,"7_8136242^T","Tarnowo Pdg/Centrum",1,819919,0
813,7,"7_8136325^T","Tarnowo Pdg/Centrum",1,819919,0
813,7,"7_8136203","Ogrody",1,819920,0
813,7,"7_8136338","Ogrody",1,819920,0
813,7,"7_8136263^A,K","Ogrody",1,819921,0
813,7,"7_8136272^S","Ogrody",1,819922,0
813,7,"7_8136342^K","Kaźmierz/Rynek",0,819923,0
813,7,"7_8136268^A","Kaźmierz/Rynek",0,819924,0
813,7,"7_8136314^A","Kaźmierz/Rynek",0,819924,0
813,7,"7_8136418^A","Kaźmierz/Rynek",0,819924,0
813,7,"7_8136420^A","Kaźmierz/Rynek",0,819924,0
813,7,"7_8136457^A","Kaźmierz/Rynek",0,819924,0
813,7,"7_8136324^A,K","Kaźmierz/Rynek",0,819925,0
813,7,"7_8136241","Kaźmierz/Rynek",0,819926,0
813,7,"7_8136259","Kaźmierz/Rynek",0,819926,0
813,7,"7_8136189^G","Góra/Pętla",0,819927,0
813,7,"7_8136202^G","Góra/Pętla",0,819927,0
813,7,"7_8136379^G,K","Góra/Pętla",0,819928,0
813,7,"7_8136192^A,O","Góra/Pętla",0,819931,0
813,7,"7_8136337^A,O","Góra/Pętla",0,819931,0
821,1,"1_8135212^+","Ogrody",1,819857,0
821,1,"1_8135219^+","Ogrody",1,819857,0
821,1,"1_8135221^+","Ogrody",1,819857,0
821,1,"1_8135223^+","Ogrody",1,819857,0
821,1,"1_8135301^+","Ogrody",1,819857,0
821,1,"1_8135305^+","Ogrody",1,819857,0
821,1,"1_8135402^+","Ogrody",1,819857,0
821,1,"1_8135507^+","Ogrody",1,819857,0
821,1,"1_8135509^+","Ogrody",1,819857,0
821,1,"1_8135521^+","Ogrody",1,819857,0
821,1,"1_8135211^+","Lusówko/Rozalin Pętla",0,819858,0
821,1,"1_8135218^+","Lusówko/Rozalin Pętla",0,819858,0
821,1,"1_8135220^+","Lusówko/Rozalin Pętla",0,819858,0
821,1,"1_8135222^+","Lusówko/Rozalin Pętla",0,819858,0
821,1,"1_8135302^+","Lusówko/Rozalin Pętla",0,819858,0
821,1,"1_8135304^+","Lusówko/Rozalin Pętla",0,819858,0
821,1,"1_8135306^+","Lusówko/Rozalin Pętla",0,819858,0
821,1,"1_8135401^+","Lusówko/Rozalin Pętla",0,819858,0
821,1,"1_8135403^+","Lusówko/Rozalin Pętla",0,819858,0
821,1,"1_8135522^+","Lusówko/Rozalin Pętla",0,819858,0
821,1,"1_8135303^P","Ogrody",1,819932,0
821,1,"1_8135210","Ogrody",1,819933,0
821,1,"1_8135508^P","Lusówko/Rozalin Pętla",0,819934,0
821,1,"1_8135224^T","Tarnowo Pdg/Centrum",0,819935,0
821,1,"1_8135272^T","Tarnowo Pdg/Centrum",0,819935,0
821,1,"1_8135326^#,T","Tarnowo Pdg/Centrum",0,819935,0
821,3,"3_8135654^+","Ogrody",1,819857,0
821,3,"3_8135656^+","Ogrody",1,819857,0
821,3,"3_8135658^+","Ogrody",1,819857,0
821,3,"3_8135660^+","Ogrody",1,819857,0
821,3,"3_8135662^+","Ogrody",1,819857,0
821,3,"3_8135664^+","Ogrody",1,819857,0
821,3,"3_8135653^+","Lusówko/Rozalin Pętla",0,819858,0
821,3,"3_8135655^+","Lusówko/Rozalin Pętla",0,819858,0
821,3,"3_8135657^+","Lusówko/Rozalin Pętla",0,819858,0
821,3,"3_8135659^+","Lusówko/Rozalin Pętla",0,819858,0
821,3,"3_8135661^+","Lusówko/Rozalin Pętla",0,819858,0
821,3,"3_8135663^+","Lusówko/Rozalin Pętla",0,819858,0
821,3,"3_8135665^+","Lusówko/Rozalin Pętla",0,819858,0
821,3,"3_8135652","Ogrody",1,819933,0
821,4,"4_8135791^+","Ogrody",1,819857,0
821,4,"4_8135795^+","Ogrody",1,819857,0
821,4,"4_8135799^+","Ogrody",1,819857,0
821,4,"4_8135790^+","Lusówko/Rozalin Pętla",0,819858,0
821,4,"4_8135794^+","Lusówko/Rozalin Pętla",0,819858,0
821,4,"4_8135798^+","Lusówko/Rozalin Pętla",0,819858,0
821,4,"4_8135802^+","Lusówko/Rozalin Pętla",0,819858,0
821,4,"4_8135789","Ogrody",1,819933,0
821,4,"4_8135793","Ogrody",1,819933,0
821,4,"4_8135797","Ogrody",1,819933,0
821,4,"4_8135801","Ogrody",1,819933,0
821,4,"4_8135792^T","Tarnowo Pdg/Centrum",0,819935,0
821,4,"4_8135796^T","Tarnowo Pdg/Centrum",0,819935,0
821,4,"4_8135800^T","Tarnowo Pdg/Centrum",0,819935,0
821,5,"5_8135815^+","Ogrody",1,819857,0
821,5,"5_8135822^+","Ogrody",1,819857,0
821,5,"5_8135824^+","Ogrody",1,819857,0
821,5,"5_8135826^+","Ogrody",1,819857,0
821,5,"5_8135904^+","Ogrody",1,819857,0
821,5,"5_8135908^+","Ogrody",1,819857,0
821,5,"5_8136005^+","Ogrody",1,819857,0
821,5,"5_8136110^+","Ogrody",1,819857,0
821,5,"5_8136112^+","Ogrody",1,819857,0
821,5,"5_8136124^+","Ogrody",1,819857,0
821,5,"5_8135814^+","Lusówko/Rozalin Pętla",0,819858,0
821,5,"5_8135821^+","Lusówko/Rozalin Pętla",0,819858,0
821,5,"5_8135823^+","Lusówko/Rozalin Pętla",0,819858,0
821,5,"5_8135825^+","Lusówko/Rozalin Pętla",0,819858,0
821,5,"5_8135905^+","Lusówko/Rozalin Pętla",0,819858,0
821,5,"5_8135907^+","Lusówko/Rozalin Pętla",0,819858,0
821,5,"5_8135909^+","Lusówko/Rozalin Pętla",0,819858,0
821,5,"5_8136004^+","Lusówko/Rozalin Pętla",0,819858,0
821,5,"5_8136006^+","Lusówko/Rozalin Pętla",0,819858,0
821,5,"5_8136125^+","Lusówko/Rozalin Pętla",0,819858,0
821,5,"5_8135906^P","Ogrody",1,819932,0
821,5,"5_8135813","Ogrody",1,819933,0
821,5,"5_8136111^P","Lusówko/Rozalin Pętla",0,819934,0
821,5,"5_8135827^T","Tarnowo Pdg/Centrum",0,819935,0
821,5,"5_8135875^T","Tarnowo Pdg/Centrum",0,819935,0
821,5,"5_8135929^#,T","Tarnowo Pdg/Centrum",0,819935,0
821,7,"7_8136144^+","Ogrody",1,819857,0
821,7,"7_8136151^+","Ogrody",1,819857,0
821,7,"7_8136153^+","Ogrody",1,819857,0
821,7,"7_8136155^+","Ogrody",1,819857,0
821,7,"7_8136233^+","Ogrody",1,819857,0
821,7,"7_8136237^+","Ogrody",1,819857,0
821,7,"7_8136334^+","Ogrody",1,819857,0
821,7,"7_8136439^+","Ogrody",1,819857,0
821,7,"7_8136441^+","Ogrody",1,819857,0
821,7,"7_8136453^+","Ogrody",1,819857,0
821,7,"7_8136143^+","Lusówko/Rozalin Pętla",0,819858,0
821,7,"7_8136150^+","Lusówko/Rozalin Pętla",0,819858,0
821,7,"7_8136152^+","Lusówko/Rozalin Pętla",0,819858,0
821,7,"7_8136154^+","Lusówko/Rozalin Pętla",0,819858,0
821,7,"7_8136234^+","Lusówko/Rozalin Pętla",0,819858,0
821,7,"7_8136236^+","Lusówko/Rozalin Pętla",0,819858,0
821,7,"7_8136238^+","Lusówko/Rozalin Pętla",0,819858,0
821,7,"7_8136333^+","Lusówko/Rozalin Pętla",0,819858,0
821,7,"7_8136335^+","Lusówko/Rozalin Pętla",0,819858,0
821,7,"7_8136454^+","Lusówko/Rozalin Pętla",0,819858,0
821,7,"7_8136235^P","Ogrody",1,819932,0
821,7,"7_8136142","Ogrody",1,819933,0
821,7,"7_8136440^P","Lusówko/Rozalin Pętla",0,819934,0
821,7,"7_8136156^T","Tarnowo Pdg/Centrum",0,819935,0
821,7,"7_8136204^T","Tarnowo Pdg/Centrum",0,819935,0
821,7,"7_8136258^#,T","Tarnowo Pdg/Centrum",0,819935,0
825,1,"1_8135514^+","Góra/Pętla",1,819859,0
825,1,"1_8135523^+","Tarnowo Pdg/Poznańska Szkoła",0,819860,0
825,1,"1_8135456^S","Góra/Pętla",1,819936,0
825,1,"1_8135528^S","Góra/Pętla",1,819936,0
825,5,"5_8136117^+","Góra/Pętla",1,819859,0
825,5,"5_8136126^+","Tarnowo Pdg/Poznańska Szkoła",0,819860,0
825,5,"5_8136059^S","Góra/Pętla",1,819936,0
825,5,"5_8136131^S","Góra/Pętla",1,819936,0
825,7,"7_8136446^+","Góra/Pętla",1,819859,0
825,7,"7_8136455^+","Tarnowo Pdg/Poznańska Szkoła",0,819860,0
825,7,"7_8136388^S","Góra/Pętla",1,819936,0
825,7,"7_8136460^S","Góra/Pętla",1,819936,0
830,1,"1_7839936^+","Kobylniki/Tarnowska",1,798818,0
830,1,"1_7839938^+","Kobylniki/Tarnowska",1,798818,0
830,1,"1_7839990^+","Kobylniki/Tarnowska",1,798818,0
830,1,"1_7839992^+","Kobylniki/Tarnowska",1,798818,0
830,1,"1_7839994^+","Kobylniki/Tarnowska",1,798818,0
830,1,"1_7839996^+","Kobylniki/Tarnowska",1,798818,0
830,1,"1_7839998^+","Kobylniki/Tarnowska",1,798818,0
830,1,"1_7840003^+","Kobylniki/Tarnowska",1,798818,0
830,1,"1_7840007^+","Kobylniki/Tarnowska",1,798818,0
830,1,"1_7840042^+","Kobylniki/Tarnowska",1,798818,0
830,1,"1_7839935^+","Pawłowice/Pętla",0,798819,0
830,1,"1_7839937^+","Pawłowice/Pętla",0,798819,0
830,1,"1_7839989^+","Pawłowice/Pętla",0,798819,0
830,1,"1_7839991^+","Pawłowice/Pętla",0,798819,0
830,1,"1_7839993^+","Pawłowice/Pętla",0,798819,0
830,1,"1_7839995^+","Pawłowice/Pętla",0,798819,0
830,1,"1_7839997^+","Pawłowice/Pętla",0,798819,0
830,1,"1_7840002^+","Pawłowice/Pętla",0,798819,0
830,1,"1_7840006^+","Pawłowice/Pętla",0,798819,0
830,1,"1_7840041^+","Pawłowice/Pętla",0,798819,0
830,3,"3_7840047^+","Pawłowice/Pętla",0,798819,0
830,3,"3_7840050^+","Pawłowice/Pętla",0,798819,0
830,3,"3_7840073^+","Pawłowice/Pętla",0,798819,0
830,3,"3_7840046","Kobylniki/Tarnowska",1,798828,0
830,3,"3_7840049","Kobylniki/Tarnowska",1,798828,0
830,3,"3_7840072","Kobylniki/Tarnowska",1,798828,0
830,3,"3_7840048^K","Kiekrz",1,798829,0
830,3,"3_7840051^K","Kiekrz",1,798829,0
830,3,"3_7840074^K","Kiekrz",1,798829,0
830,4,"4_7772439^+","Pawłowice/Pętla",0,790448,0
830,4,"4_7772442^+","Pawłowice/Pętla",0,790448,0
830,4,"4_7772465^+","Pawłowice/Pętla",0,790448,0
830,4,"4_7772438","Kobylniki/Tarnowska",1,790451,0
830,4,"4_7772441","Kobylniki/Tarnowska",1,790451,0
830,4,"4_7772464","Kobylniki/Tarnowska",1,790451,0
830,4,"4_7772440^K","Kiekrz",1,790452,0
830,4,"4_7772443^K","Kiekrz",1,790452,0
830,4,"4_7772466^K","Kiekrz",1,790452,0
830,5,"5_7840084^+","Kobylniki/Tarnowska",1,798818,0
830,5,"5_7840086^+","Kobylniki/Tarnowska",1,798818,0
830,5,"5_7840138^+","Kobylniki/Tarnowska",1,798818,0
830,5,"5_7840140^+","Kobylniki/Tarnowska",1,798818,0
830,5,"5_7840142^+","Kobylniki/Tarnowska",1,798818,0
830,5,"5_7840144^+","Kobylniki/Tarnowska",1,798818,0
830,5,"5_7840146^+","Kobylniki/Tarnowska",1,798818,0
830,5,"5_7840151^+","Kobylniki/Tarnowska",1,798818,0
830,5,"5_7840155^+","Kobylniki/Tarnowska",1,798818,0
830,5,"5_7840190^+","Kobylniki/Tarnowska",1,798818,0
830,5,"5_7840083^+","Pawłowice/Pętla",0,798819,0
830,5,"5_7840085^+","Pawłowice/Pętla",0,798819,0
830,5,"5_7840137^+","Pawłowice/Pętla",0,798819,0
830,5,"5_7840139^+","Pawłowice/Pętla",0,798819,0
830,5,"5_7840141^+","Pawłowice/Pętla",0,798819,0
830,5,"5_7840143^+","Pawłowice/Pętla",0,798819,0
830,5,"5_7840145^+","Pawłowice/Pętla",0,798819,0
830,5,"5_7840150^+","Pawłowice/Pętla",0,798819,0
830,5,"5_7840154^+","Pawłowice/Pętla",0,798819,0
830,5,"5_7840189^+","Pawłowice/Pętla",0,798819,0
830,7,"7_7840203^+","Kobylniki/Tarnowska",1,798818,0
830,7,"7_7840205^+","Kobylniki/Tarnowska",1,798818,0
830,7,"7_7840257^+","Kobylniki/Tarnowska",1,798818,0
830,7,"7_7840259^+","Kobylniki/Tarnowska",1,798818,0
830,7,"7_7840261^+","Kobylniki/Tarnowska",1,798818,0
830,7,"7_7840263^+","Kobylniki/Tarnowska",1,798818,0
830,7,"7_7840265^+","Kobylniki/Tarnowska",1,798818,0
830,7,"7_7840270^+","Kobylniki/Tarnowska",1,798818,0
830,7,"7_7840274^+","Kobylniki/Tarnowska",1,798818,0
830,7,"7_7840309^+","Kobylniki/Tarnowska",1,798818,0
830,7,"7_7840202^+","Pawłowice/Pętla",0,798819,0
830,7,"7_7840204^+","Pawłowice/Pętla",0,798819,0
830,7,"7_7840256^+","Pawłowice/Pętla",0,798819,0
830,7,"7_7840258^+","Pawłowice/Pętla",0,798819,0
830,7,"7_7840260^+","Pawłowice/Pętla",0,798819,0
830,7,"7_7840262^+","Pawłowice/Pętla",0,798819,0
830,7,"7_7840264^+","Pawłowice/Pętla",0,798819,0
830,7,"7_7840269^+","Pawłowice/Pętla",0,798819,0
830,7,"7_7840273^+","Pawłowice/Pętla",0,798819,0
830,7,"7_7840308^+","Pawłowice/Pętla",0,798819,0
832,1,"1_7839940^+","Os. Sobieskiego",1,798820,0
832,1,"1_7839942^+","Os. Sobieskiego",1,798820,0
832,1,"1_7839944^+","Os. Sobieskiego",1,798820,0
832,1,"1_7839946^+","Os. Sobieskiego",1,798820,0
832,1,"1_7839948^+","Os. Sobieskiego",1,798820,0
832,1,"1_7839950^+","Os. Sobieskiego",1,798820,0
832,1,"1_7839952^+","Os. Sobieskiego",1,798820,0
832,1,"1_7839954^+","Os. Sobieskiego",1,798820,0
832,1,"1_7839956^+","Os. Sobieskiego",1,798820,0
832,1,"1_7839958^+","Os. Sobieskiego",1,798820,0
832,1,"1_7839962^+","Os. Sobieskiego",1,798820,0
832,1,"1_7839964^+","Os. Sobieskiego",1,798820,0
832,1,"1_7839979^+","Os. Sobieskiego",1,798820,0
832,1,"1_7839981^+","Os. Sobieskiego",1,798820,0
832,1,"1_7839983^+","Os. Sobieskiego",1,798820,0
832,1,"1_7840018^+","Os. Sobieskiego",1,798820,0
832,1,"1_7839941^+","Przybroda/Pętla",0,798821,0
832,1,"1_7839943^+","Przybroda/Pętla",0,798821,0
832,1,"1_7839945^+","Przybroda/Pętla",0,798821,0
832,1,"1_7839947^+","Przybroda/Pętla",0,798821,0
832,1,"1_7839949^+","Przybroda/Pętla",0,798821,0
832,1,"1_7839951^+","Przybroda/Pętla",0,798821,0
832,1,"1_7839953^+","Przybroda/Pętla",0,798821,0
832,1,"1_7839955^+","Przybroda/Pętla",0,798821,0
832,1,"1_7839957^+","Przybroda/Pętla",0,798821,0
832,1,"1_7839959^+","Przybroda/Pętla",0,798821,0
832,1,"1_7839963^+","Przybroda/Pętla",0,798821,0
832,1,"1_7839980^+","Przybroda/Pętla",0,798821,0
832,1,"1_7839982^+","Przybroda/Pętla",0,798821,0
832,1,"1_7840019^+","Przybroda/Pętla",0,798821,0
832,1,"1_7840038^+","Przybroda/Pętla",0,798821,0
832,1,"1_7840037","Os. Sobieskiego",1,798830,0
832,1,"1_7840020^R","Rokietnica/Stacja",1,798831,0
832,1,"1_7839965^R","Rokietnica/Stacja",0,798832,0
832,1,"1_7839984^R","Rokietnica/Stacja",0,798832,0
832,1,"1_7839978","Przybroda/Pętla",0,798833,0
832,3,"3_7840053^+","Os. Sobieskiego",1,798820,0
832,3,"3_7840055^+","Os. Sobieskiego",1,798820,0
832,3,"3_7840057^+","Os. Sobieskiego",1,798820,0
832,3,"3_7840059^+","Os. Sobieskiego",1,798820,0
832,3,"3_7840061^+","Os. Sobieskiego",1,798820,0
832,3,"3_7840063^+","Os. Sobieskiego",1,798820,0
832,3,"3_7840065^+","Os. Sobieskiego",1,798820,0
832,3,"3_7840067^+","Os. Sobieskiego",1,798820,0
832,3,"3_7840069^+","Os. Sobieskiego",1,798820,0
832,3,"3_7840054^+","Przybroda/Pętla",0,798821,0
832,3,"3_7840056^+","Przybroda/Pętla",0,798821,0
832,3,"3_7840058^+","Przybroda/Pętla",0,798821,0
832,3,"3_7840060^+","Przybroda/Pętla",0,798821,0
832,3,"3_7840062^+","Przybroda/Pętla",0,798821,0
832,3,"3_7840064^+","Przybroda/Pętla",0,798821,0
832,3,"3_7840066^+","Przybroda/Pętla",0,798821,0
832,3,"3_7840068^+","Przybroda/Pętla",0,798821,0
832,3,"3_7840070^+","Przybroda/Pętla",0,798821,0
832,4,"4_7772445^+","Os. Sobieskiego",1,790449,0
832,4,"4_7772447^+","Os. Sobieskiego",1,790449,0
832,4,"4_7772449^+","Os. Sobieskiego",1,790449,0
832,4,"4_7772451^+","Os. Sobieskiego",1,790449,0
832,4,"4_7772453^+","Os. Sobieskiego",1,790449,0
832,4,"4_7772455^+","Os. Sobieskiego",1,790449,0
832,4,"4_7772457^+","Os. Sobieskiego",1,790449,0
832,4,"4_7772459^+","Os. Sobieskiego",1,790449,0
832,4,"4_7772461^+","Os. Sobieskiego",1,790449,0
832,4,"4_7772446^+","Przybroda/Pętla",0,790450,0
832,4,"4_7772448^+","Przybroda/Pętla",0,790450,0
832,4,"4_7772450^+","Przybroda/Pętla",0,790450,0
832,4,"4_7772452^+","Przybroda/Pętla",0,790450,0
832,4,"4_7772454^+","Przybroda/Pętla",0,790450,0
832,4,"4_7772456^+","Przybroda/Pętla",0,790450,0
832,4,"4_7772458^+","Przybroda/Pętla",0,790450,0
832,4,"4_7772460^+","Przybroda/Pętla",0,790450,0
832,4,"4_7772462^+","Przybroda/Pętla",0,790450,0
832,5,"5_7840088^+","Os. Sobieskiego",1,798820,0
832,5,"5_7840090^+","Os. Sobieskiego",1,798820,0
832,5,"5_7840092^+","Os. Sobieskiego",1,798820,0
832,5,"5_7840094^+","Os. Sobieskiego",1,798820,0
832,5,"5_7840096^+","Os. Sobieskiego",1,798820,0
832,5,"5_7840098^+","Os. Sobieskiego",1,798820,0
832,5,"5_7840100^+","Os. Sobieskiego",1,798820,0
832,5,"5_7840102^+","Os. Sobieskiego",1,798820,0
832,5,"5_7840104^+","Os. Sobieskiego",1,798820,0
832,5,"5_7840106^+","Os. Sobieskiego",1,798820,0
832,5,"5_7840110^+","Os. Sobieskiego",1,798820,0
832,5,"5_7840112^+","Os. Sobieskiego",1,798820,0
832,5,"5_7840127^+","Os. Sobieskiego",1,798820,0
832,5,"5_7840129^+","Os. Sobieskiego",1,798820,0
832,5,"5_7840131^+","Os. Sobieskiego",1,798820,0
832,5,"5_7840166^+","Os. Sobieskiego",1,798820,0
832,5,"5_7840089^+","Przybroda/Pętla",0,798821,0
832,5,"5_7840091^+","Przybroda/Pętla",0,798821,0
832,5,"5_7840093^+","Przybroda/Pętla",0,798821,0
832,5,"5_7840095^+","Przybroda/Pętla",0,798821,0
832,5,"5_7840097^+","Przybroda/Pętla",0,798821,0
832,5,"5_7840099^+","Przybroda/Pętla",0,798821,0
832,5,"5_7840101^+","Przybroda/Pętla",0,798821,0
832,5,"5_7840103^+","Przybroda/Pętla",0,798821,0
832,5,"5_7840105^+","Przybroda/Pętla",0,798821,0
832,5,"5_7840107^+","Przybroda/Pętla",0,798821,0
832,5,"5_7840111^+","Przybroda/Pętla",0,798821,0
832,5,"5_7840128^+","Przybroda/Pętla",0,798821,0
832,5,"5_7840130^+","Przybroda/Pętla",0,798821,0
832,5,"5_7840167^+","Przybroda/Pętla",0,798821,0
832,5,"5_7840186^+","Przybroda/Pętla",0,798821,0
832,5,"5_7840185","Os. Sobieskiego",1,798830,0
832,5,"5_7840168^R","Rokietnica/Stacja",1,798831,0
832,5,"5_7840113^R","Rokietnica/Stacja",0,798832,0
832,5,"5_7840132^R","Rokietnica/Stacja",0,798832,0
832,5,"5_7840126","Przybroda/Pętla",0,798833,0
832,7,"7_7840207^+","Os. Sobieskiego",1,798820,0
832,7,"7_7840209^+","Os. Sobieskiego",1,798820,0
832,7,"7_7840211^+","Os. Sobieskiego",1,798820,0
832,7,"7_7840213^+","Os. Sobieskiego",1,798820,0
832,7,"7_7840215^+","Os. Sobieskiego",1,798820,0
832,7,"7_7840217^+","Os. Sobieskiego",1,798820,0
832,7,"7_7840219^+","Os. Sobieskiego",1,798820,0
832,7,"7_7840221^+","Os. Sobieskiego",1,798820,0
832,7,"7_7840223^+","Os. Sobieskiego",1,798820,0
832,7,"7_7840225^+","Os. Sobieskiego",1,798820,0
832,7,"7_7840229^+","Os. Sobieskiego",1,798820,0
832,7,"7_7840231^+","Os. Sobieskiego",1,798820,0
832,7,"7_7840246^+","Os. Sobieskiego",1,798820,0
832,7,"7_7840248^+","Os. Sobieskiego",1,798820,0
832,7,"7_7840250^+","Os. Sobieskiego",1,798820,0
832,7,"7_7840285^+","Os. Sobieskiego",1,798820,0
832,7,"7_7840208^+","Przybroda/Pętla",0,798821,0
832,7,"7_7840210^+","Przybroda/Pętla",0,798821,0
832,7,"7_7840212^+","Przybroda/Pętla",0,798821,0
832,7,"7_7840214^+","Przybroda/Pętla",0,798821,0
832,7,"7_7840216^+","Przybroda/Pętla",0,798821,0
832,7,"7_7840218^+","Przybroda/Pętla",0,798821,0
832,7,"7_7840220^+","Przybroda/Pętla",0,798821,0
832,7,"7_7840222^+","Przybroda/Pętla",0,798821,0
832,7,"7_7840224^+","Przybroda/Pętla",0,798821,0
832,7,"7_7840226^+","Przybroda/Pętla",0,798821,0
832,7,"7_7840230^+","Przybroda/Pętla",0,798821,0
832,7,"7_7840247^+","Przybroda/Pętla",0,798821,0
832,7,"7_7840249^+","Przybroda/Pętla",0,798821,0
832,7,"7_7840286^+","Przybroda/Pętla",0,798821,0
832,7,"7_7840305^+","Przybroda/Pętla",0,798821,0
832,7,"7_7840304","Os. Sobieskiego",1,798830,0
832,7,"7_7840287^R","Rokietnica/Stacja",1,798831,0
832,7,"7_7840232^R","Rokietnica/Stacja",0,798832,0
832,7,"7_7840251^R","Rokietnica/Stacja",0,798832,0
832,7,"7_7840245","Przybroda/Pętla",0,798833,0
833,1,"1_8265500^+","Starzyny/Rynkowa",1,831270,0
833,1,"1_8265504^+","Starzyny/Rynkowa",1,831270,0
833,1,"1_8265522^+","Starzyny/Rynkowa",1,831270,0
833,1,"1_8266128^+","Starzyny/Rynkowa",1,831270,0
833,1,"1_8270269^+","Starzyny/Rynkowa",1,831270,0
833,1,"1_8270283^+","Starzyny/Rynkowa",1,831270,0
833,1,"1_8271066^+","Starzyny/Rynkowa",1,831270,0
833,1,"1_8271393^+","Starzyny/Rynkowa",1,831270,0
833,1,"1_8271401^+","Starzyny/Rynkowa",1,831270,0
833,1,"1_8265523^+","Ogrody",0,831271,0
833,1,"1_8266129^+","Ogrody",0,831271,0
833,1,"1_8270270^+","Ogrody",0,831271,0
833,1,"1_8270284^+","Ogrody",0,831271,0
833,1,"1_8271049^+","Ogrody",0,831271,0
833,1,"1_8271067^+","Ogrody",0,831271,0
833,1,"1_8271095^+","Ogrody",0,831271,0
833,1,"1_8271392^+","Ogrody",0,831271,0
833,1,"1_8271394^+","Ogrody",0,831271,0
833,1,"1_8271402^+","Ogrody",0,831271,0
833,1,"1_8265496^W","Starzyny/Rynkowa",1,831440,0
833,1,"1_8265498^W","Starzyny/Rynkowa",1,831440,0
833,1,"1_8271048^W","Starzyny/Rynkowa",1,831440,0
